timestamp_pos,Position wheel_left_joint,Position wheel_right_joint,timestamp_vel,Vitesse Linéaire,Vitesse angulaire
169,169,169,169,169,169
0.0,2219.4197994515744,2152.294913173109,0.0,0.21999965330056098,1.6544908964855605e-07
0.033999999999991815,2219.646465294115,2152.521579105506,0.033999999999991815,0.2200030122929363,-7.115456406181759e-08
0.06799999999998363,2219.8731311395663,2152.748245035815,0.06799999999998363,0.21999960553456802,4.302623269781481e-07
0.10199999999997544,2220.099796984864,2152.974910966643,0.10199999999997544,0.22000213584207834,2.295412182878811e-07
0.13599999999996726,2220.3264628321117,2153.2015768968763,0.13599999999996726,0.22000093609903776,1.9642852839363747e-07
0.16999999999995907,2220.5531286805194,2153.428242826585,0.16999999999995907,0.2200047552855828,5.907584328198253e-07
0.20400000000000773,2220.779794526682,2153.6549087581793,0.20400000000000773,0.22000269406104614,8.601928192468335e-07
0.23799999999999955,2221.006460370245,2153.8815746922137,0.23799999999999955,0.2200046963511844,6.975391292450037e-07
0.27199999999999136,2221.233126211436,2154.108240627073,0.27199999999999136,0.22000622732691813,5.829119452284703e-07
0.3059999999999832,2221.4597920527162,2154.3349065610932,0.3059999999999832,0.22000472328690368,3.4021473333782196e-07
0.339999999999975,2221.686457895845,2154.5615724940008,0.339999999999975,0.22000362291682005,7.815400543221218e-07
0.3739999999999668,2221.913123738182,2154.78823842891,0.3739999999999668,0.2200033501512537,8.130567551877481e-07
0.4079999999999586,2222.139789579666,2155.0149043651263,0.4079999999999586,0.2200022086656536,4.4846227323732775e-07
0.4420000000000073,2222.366455422834,2155.24157029995,0.4420000000000073,0.2200019799473323,4.495509460037414e-07
0.4759999999999991,2222.593121266457,2155.4682362329286,0.4759999999999991,0.22000221583481605,5.581496272381465e-07
0.5099999999999909,2222.819787110567,2155.6949021649575,0.5099999999999909,0.22000055026526144,5.58101056689737e-07
0.5439999999999827,2223.046452956226,2155.9215680951897,0.5439999999999827,0.22000077789902767,1.4247153899647672e-07
0.5779999999999745,2223.2731188053344,2156.1482340227203,0.5779999999999745,0.22000290942762496,3.631168184391197e-07
0.6119999999999663,2223.4997846556557,2156.3748999507875,0.6119999999999663,0.22000394530918338,7.024006120723598e-07
0.6459999999999582,2223.7264505043045,2156.6015658812985,0.6459999999999582,0.2200032998135206,6.362633704474372e-07
0.6800000000000068,2223.9531163512215,2156.82823181303,0.6800000000000068,0.22000265378615882,6.653419088550097e-07
0.7139999999999986,2224.1797821965015,2157.054897745232,0.7139999999999986,0.2200019371852746,8.561685730979743e-07
0.7479999999999905,2224.4064480400516,2157.281563678036,0.7479999999999905,0.2200022402477013,7.24615129319211e-07
0.7819999999999823,2224.6331138823607,2157.508229611002,0.7819999999999823,0.22000439317081644,6.682626401385497e-07
0.8159999999999741,2224.8597797248985,2157.734895544272,0.8159999999999741,0.22000543278717127,6.942257078106388e-07
0.8499999999999659,2225.086445567863,2157.9615614789413,0.8499999999999659,0.22000154858651247,8.979172168136859e-07
0.8839999999999577,2225.313111409536,2158.188227414932,0.8839999999999577,0.22000271218628548,6.001563823135607e-07
0.9180000000000064,2225.5397772520028,2158.414893349612,0.9180000000000064,0.22000298161591073,4.424448440512327e-07
0.9519999999999982,2225.76644309602,2158.6415592820867,0.9519999999999982,0.22000129136326446,7.102679518877692e-07
0.98599999999999,2225.9931089404568,2158.8682252137028,0.98599999999999,0.22000328827098314,4.383125985230519e-07
1.0199999999999818,2226.21977478678,2159.0948911436276,1.0199999999999818,0.21999993104580545,3.762022029281391e-07
1.0539999999999736,2226.446440635591,2159.3215570718917,1.0539999999999736,0.22000290115979,3.80423847781757e-07
1.0879999999999654,2226.6731064858436,2159.548223000248,1.0879999999999654,0.2200039422465605,5.735436491409204e-07
1.122000000000014,2226.8997723352622,2159.774888930044,1.122000000000014,0.22000329771992322,7.080879397746085e-07
