timestamp,axe_1,axe_2
2.652000000000001,441.2022196356515,509.3164462298568
2.686000000000007,441.4288855330642,509.54311211137264
2.719999999999999,441.6555514319526,509.76977799234237
2.754000000000005,441.8822173316136,509.99644387353953
2.7879999999999967,442.10888323125573,510.22310975488983
2.8220000000000027,442.3355491311138,510.4497756364234
2.8560000000000088,442.56221503053763,510.67644151771077
2.8900000000000006,442.78888092932004,510.90310739966844
2.9240000000000066,443.0155468255772,511.12977328328367
2.9579999999999984,443.24221272050323,511.35643916670693
2.9920000000000044,443.46887861459265,511.583105049511
3.0259999999999962,443.6955445077717,511.8097709327546
3.0600000000000023,443.922210400307,512.0364368156102
3.0940000000000083,444.1488762942227,512.2631026978684
3.128,444.37554218877233,512.4897685794202
3.162000000000006,444.60220808534524,512.71643445999
3.195999999999998,444.82887398314455,512.9431003407292
3.230000000000004,445.05553988125763,513.169766221763
3.263999999999996,445.28220578018005,513.3964321027329
3.298000000000002,445.5088716795388,513.62309798407
3.332000000000008,445.7355375781304,513.849763865924
3.3659999999999997,445.9622034757219,514.0764297487482
3.4000000000000057,446.1888693724618,514.303095631803
3.4339999999999975,446.41553526835463,514.5297615153039
3.4680000000000035,446.64220116215023,514.7564273999982
3.5020000000000095,446.86886705449166,514.9830932853251
3.5360000000000014,447.09553294742824,515.2097591690882
3.5700000000000074,447.32219884159724,515.4364250520683
3.603999999999999,447.5488647362185,515.6630909343073
3.6380000000000052,447.7755306319472,515.8897568160079
3.671999999999997,448.00219652880196,516.1164226969861
3.706000000000003,448.2288624263089,516.3430885777843
3.740000000000009,448.45552832401063,516.5697544586703
3.774000000000001,448.6821942217392,516.7964203397953
3.808000000000007,448.9088601191718,517.023086221671
3.8419999999999987,449.13552601586576,517.2497521036913
3.8760000000000048,449.36219191238354,517.4764179864936
3.9099999999999966,449.58885780679424,517.7030838712693
3.9440000000000026,449.81552370017306,517.9297497563709
3.9780000000000086,450.04218959375567,518.1564156404211
4.0120000000000005,450.2688554871477,518.3830815240888
4.0460000000000065,450.49552138103525,518.6097474078215
4.079999999999998,450.72218727576774,518.8364132909272
4.114000000000004,450.9488531716797,519.0630791729344
4.147999999999996,451.1755190688751,519.2897450535507
4.182000000000002,451.40218496677585,519.5164109336937
4.216000000000008,451.62885086449177,519.7430768147867
4.25,451.85551676119405,519.9697426971842
4.284000000000006,452.0821826575647,520.1964085800757
4.317999999999998,452.3088485537025,520.423074463441
4.352000000000004,452.53551444849256,520.6497403477417
4.385999999999996,452.762180342055,520.8764062329575
4.420000000000002,452.9888462347837,521.103072117389
4.454000000000008,453.21551212798596,521.3297380006637
4.4879999999999995,453.4421780211172,521.556403884189
4.522000000000006,453.6688439139717,521.7830697681716
4.555999999999997,453.89550980862793,522.0097356509729
4.590000000000003,454.1221757048689,522.2364015326763
4.624000000000009,454.34884160153257,522.463067414472
4.658000000000001,454.57550749841255,522.689733296525
4.692000000000007,454.802173395928,522.9163991777323
4.725999999999999,455.0288392940995,523.1430650583931
4.760000000000005,455.2555051911255,523.3697309402917
4.793999999999997,455.48217108684275,523.5963968238577
4.828000000000003,455.70883698151556,523.8230627078519
4.862000000000009,455.93550287509834,524.0497285921922
4.896000000000001,456.16216876776434,524.2763944772753
4.930000000000007,456.38883465950653,524.5030603629383
4.963999999999999,456.6155005516165,524.7297262479149
4.998000000000005,456.8421664450559,524.9563921314026
5.0319999999999965,457.06883233996814,525.1830580139712
5.0660000000000025,457.2954982354963,525.4097238957384
5.1000000000000085,457.52216413229854,525.6363897765729
5.134,457.74883002958944,525.8630556571625
5.168000000000006,457.9754959267518,526.089721538314
5.201999999999998,458.2021618237385,526.316387419972
5.236000000000004,458.4288277202682,526.5430533023995
5.269999999999996,458.6554936155315,526.7697191868446
5.304000000000002,458.8821595093626,526.996385072641
5.338000000000008,459.10882540268915,527.2230509584127
5.372,459.3354912954635,527.4497168439706
5.406000000000006,459.5621571875035,527.6763827285314
5.439999999999998,459.7888230804853,527.9030486116944
5.474000000000004,460.01548897430956,528.1297144941972
5.507999999999996,460.24215486874436,528.3563803762806
5.542000000000002,460.4688207642257,528.5830462576668
5.576000000000008,460.6954866609311,528.8097121392146
5.609999999999999,460.92215255749596,529.0363780216434
5.6440000000000055,461.14881845421104,529.2630439041424
5.677999999999997,461.3754843512377,529.4897097864576
5.712000000000003,461.6021502478056,529.7163756688742
5.746000000000009,461.8288161435959,529.9430415522261
5.780000000000001,462.0554820377691,530.1697074366806
5.814000000000007,462.28214793101773,530.396373321929
5.847999999999999,462.50881382305187,530.6230392075187
5.882000000000005,462.73547971489756,530.8497050927853
5.915999999999997,462.96214560740185,531.0763709772142
5.950000000000003,463.188811501162,531.3030368603703
5.984000000000009,463.38045012964363,531.4943623567239
6.018000000000001,463.5374613202862,531.6691092856357
6.052000000000007,463.6599177306844,531.8438203852319
6.0859999999999985,463.7471866252673,532.0188733086555
6.1200000000000045,463.7991951539773,532.193806885167
6.153999999999996,463.8506093583671,532.3690572485224
6.188000000000002,463.9369490195511,532.5796982584718
6.222000000000008,464.0582824036718,532.8065874378373
6.256,464.2141535322459,533.0337760868374
6.290000000000006,464.4049885153631,533.2606113386512
6.323999999999998,464.6311260120405,533.4874166591444
6.358000000000004,464.85796351681387,533.7139108891126
6.391999999999996,465.0848611439065,533.9403470352185
6.426000000000002,465.3113438989119,534.1671907685334
6.460000000000008,465.5378973854289,534.3939652254132
6.494,465.76466657815365,534.6205282956422
6.528000000000006,465.99134703309954,534.8471789383234
6.561999999999998,466.2179352557689,535.0739202650899
6.596000000000004,466.44459850868054,535.3005880547341
6.63000000000001,466.6712968606488,535.5272215926523
6.6640000000000015,466.8979477900029,535.7539017997165
6.6980000000000075,467.12459294208384,535.9805877132275
6.731999999999999,467.3512669173467,536.2072453983982
6.766000000000005,467.5779381024003,536.4339058947957
6.799999999999997,467.8045950495082,536.6605803982404
6.834000000000003,468.0312576973471,536.8872493291758
6.868000000000009,468.2579274774394,537.1139112169154
6.902000000000001,468.4845931791556,537.3405772278952
6.936000000000007,468.71125643330106,537.5672456895068
6.969999999999999,468.93792291161037,537.7939110106124
7.004000000000005,469.1645900755249,538.0205756643534
7.037999999999997,469.39125526685143,538.2472422570598
7.072000000000003,469.61792050629174,538.4739087795458
7.106000000000009,469.8445866326254,538.7005743938552
7.140000000000001,470.07125225602084,538.9272404820415
7.174000000000007,470.29791725622687,539.1539071601367
7.207999999999998,470.5245825356482,539.3805734408865
7.242000000000004,470.7512481375275,539.6072393178825
7.275999999999996,470.977913657809,539.8339053487293
7.310000000000002,471.20457916147757,540.0605714721539
7.344000000000008,471.4312448697417,540.2872374684536
7.378,471.6579106635783,540.513903435521
7.412000000000006,471.8845764059474,540.7405694519545
7.445999999999998,472.11124217259527,540.9672354417355
7.480000000000004,472.3379079961975,541.1939013735985
7.513999999999996,472.56457381993255,541.4205673041145
7.548000000000002,472.791239631755,541.6472332401956
7.582000000000008,473.01790546396586,541.8738991592454
7.616,473.2445713221359,542.1005650711276
7.650000000000006,473.47123718416606,542.3272309927868
7.6839999999999975,473.69790304697193,542.5538969212477
7.7180000000000035,473.9245689167341,542.780562847687
7.7520000000000095,474.15123478875057,543.0072287746426
7.786000000000001,474.3779006600682,543.2338947076355
7.820000000000007,474.6045665320372,543.4605606423573
7.853999999999999,474.83123240886783,543.6872265776651
7.888000000000005,475.0578982825711,543.9138925060205
7.921999999999997,475.28456415282704,544.140558424795
7.956000000000003,475.51123004370174,544.3672243473176
7.990000000000009,475.7378959262592,544.5938902128819
8.024000000000001,475.9645618100879,544.8205560854868
8.058000000000007,476.1912276574793,545.0472220036285
8.091999999999999,476.4178935023086,545.2738879229541
8.126000000000005,476.64455937013327,545.5005538112115
8.159999999999997,476.8712252377932,545.7272197003997
8.194000000000003,477.09789109544727,545.9538856057497
8.228000000000009,477.32455696083906,546.1805515146456
8.262,477.55122283441415,546.4072174222442
8.296000000000006,477.7778887067403,546.6338833356859
8.329999999999998,478.0045545788122,546.860549253019
8.364000000000004,478.2312204563839,547.0872151690169
8.397999999999996,478.4578863354254,547.3138810821692
8.432000000000002,478.684552217132,547.5405469979273
8.466000000000008,478.9112180984445,547.7672129089228
8.5,479.1378839817792,547.9938788172974
8.534000000000006,479.36454986140615,548.2205447207676
8.567999999999998,479.5912157364654,548.4472106200328
8.602000000000004,479.8178816106373,548.6738765188836
8.635999999999996,480.04454747851804,548.9005424147168
8.670000000000002,480.27121334756845,549.1272083078036
